,date,name,code,jeton,price,percentage
51,05-20,亚星客车,600213,575832.415479932,14.1,0.3350782821813013
52,05-20,亚星客车,600213,346156.282967829,14.22,0.20314347333783492
53,05-20,亚星客车,600213,116480.15045573,14.34,0.06893378620062258
54,05-20,亚星客车,600213,96512.124663319,14.46,0.05759452860205028
55,05-20,亚星客车,600213,76544.0988709083,14.58,0.046057493254665835
56,05-20,亚星客车,600213,56576.0730784975,14.7,0.03432268015846903
57,05-20,亚星客车,600213,36608.0472860864,14.82,0.022390089313459736
58,05-20,亚星客车,600213,16640.0214936757,14.94,0.01025972071963838
177,05-20,亚星客车,600213,5174.07103078573,7.86,0.0016783633645182808
178,05-20,亚星客车,600213,49612.2589430263,7.98,0.016338905152300683
179,05-20,亚星客车,600213,122031.865871243,8.1,0.04079334601539092
180,05-20,亚星客车,600213,91178.6900939554,8.22,0.03093116123228482
181,05-20,亚星客车,600213,90199.9745418525,8.34,0.03104584780895966
182,05-20,亚星客车,600213,124906.375129586,8.46,0.043609993970587964
183,05-20,亚星客车,600213,170663.324163028,8.58,0.06043082829573262
184,05-20,亚星客车,600213,125880.033848594,8.7,0.045196745364354377
185,05-20,亚星客车,600213,128625.104975834,8.82,0.04681935063583912
186,05-20,亚星客车,600213,213030.959425479,8.94,0.07859796480453787
187,05-20,亚星客车,600213,132240.280005695,9.06,0.049445072314786974
188,05-20,亚星客车,600213,86402.5790735605,9.18,0.03273410309856277
189,05-20,亚星客车,600213,64179.0498362964,9.3,0.024632431869726468
190,05-20,亚星客车,600213,104713.186575009,9.42,0.040708334774179164
191,05-20,亚星客车,600213,70752.1530912227,9.54,0.027856021815693428
192,05-20,亚星客车,600213,36791.1196074355,9.66,0.014667334254149905
193,05-20,亚星客车,600213,2830.08612364885,9.78,0.0011422720895491662
194,05-20,亚星客车,600213,129278.730201249,10.02,0.053459618824524865
195,05-20,亚星客车,600213,573545.790626279,10.14,0.24001429594028698
196,05-20,亚星客车,600213,2486205.01859484,10.22,1.0486218266820744
197,05-20,亚星客车,600213,5262014.01925845,10.38,2.2541375461161706
198,05-20,亚星客车,600213,6267817.34103414,10.5,2.716043299656489
199,05-20,亚星客车,600213,7273620.66280984,10.62,3.1879112557098086
200,05-20,亚星客车,600213,4919337.09919345,10.74,2.180428870088706
201,05-20,亚星客车,600213,2572616.65470735,10.86,1.1530176641202883
202,05-20,亚星客车,600213,1726638.21644341,10.98,0.7824106400293327
203,05-20,亚星客车,600213,1172891.70824942,11.1,0.5372939537552538
204,05-20,亚星客车,600213,806111.001627746,11.22,0.37326628455118593
205,05-20,亚星客车,600213,1581247.69412104,11.34,0.7400209560552727
206,05-20,亚星客车,600213,1797702.00491479,11.46,0.8502240371602795
207,05-20,亚星客车,600213,2239430.20330302,11.58,1.0702300703805552
208,05-20,亚星客车,600213,2631156.28250589,11.7,1.270467515026003
209,05-20,亚星客车,600213,2551712.25707212,11.82,1.2447445541214104
210,05-20,亚星客车,600213,3087969.45618539,11.94,1.5216276148822823
211,05-20,亚星客车,600213,4499104.34413615,12.06,2.239259533706811
212,05-20,亚星客车,600213,6499208.16395053,12.18,3.2669222152659967
213,05-20,亚星客车,600213,8028652.30737241,12.3,4.075480510074144
214,05-20,亚星客车,600213,7080829.30758368,12.42,3.6294162528957132
215,05-20,亚星客车,600213,6509364.89766143,12.54,3.368737823028109
216,05-20,亚星客车,600213,4754531.62950029,12.66,2.4841196209922556
217,05-20,亚星客车,600213,3284471.63832323,12.78,1.7323172438049066
218,05-20,亚星客车,600213,2725144.61371762,12.9,1.4508092723566588
219,05-20,亚星客车,600213,2157424.72324602,13.02,1.1592515735736684
220,05-20,亚星客车,600213,1782731.67754952,13.14,0.9667460480030736
221,05-20,亚星客车,600213,1455237.0133951,13.26,0.796357940830463
222,05-20,亚星客车,600213,1127742.34924066,13.38,0.6227260899799302
223,05-20,亚星客车,600213,754399.480710575,13.5,0.42030659820892147
224,05-20,亚星客车,600213,443844.871956826,13.6,0.24911574278327803
225,05-20,亚星客车,600213,447231.562084784,13.74,0.2536005764268851
226,05-20,亚星客车,600213,463368.428633782,13.86,0.26504567930903516
227,05-20,亚星客车,600213,492255.471603821,13.98,0.28400682854390635
228,05-20,亚星客车,600213,521142.51457386,14.1,0.30325409591523506
229,05-20,亚星客车,600213,313279.959397635,14.22,0.18384984531708212
230,05-20,亚星客车,600213,105417.404221413,14.34,0.06238677384938093
231,05-20,亚星客车,600213,87345.8492120278,14.46,0.05212446651922568
232,05-20,亚星客车,600213,69274.2942026428,14.58,0.04168316545656783
233,05-20,亚星客车,600213,51202.7391932578,14.7,0.031062870661407272
234,05-20,亚星客车,600213,33131.1841838725,14.82,0.020263582133743838
235,05-20,亚星客车,600213,15059.6291744875,14.94,0.00928529987357787
