,date,name,code,jeton,price,percentage
0,05-28,亚星客车,600213,2723.20450475396,7.9,0.0018419453724114424
1,05-28,亚星客车,600213,8169.61351426177,8.0,0.005595783409857472
2,05-28,亚星客车,600213,13616.0225237696,8.1,0.009442884504134469
3,05-28,亚星客车,600213,11243.0768329655,8.2,0.007893478470618932
4,05-28,亚星客车,600213,24131.3828650004,8.3,0.01714864067245059
5,05-28,亚星客车,600213,42422.6539973899,8.4,0.03051030286532198
6,05-28,亚星客车,600213,62970.6348772539,8.5,0.045827524205752646
7,05-28,亚星客车,600213,65456.5595892133,8.6,0.04819711291047803
8,05-28,亚星客车,600213,52308.8945790495,8.7,0.038964059047488245
9,05-28,亚星客车,600213,49644.7502071261,8.8,0.037404633159408784
10,05-28,亚星客车,600213,78514.1604748398,8.9,0.05982840098750526
11,05-28,亚星客车,600213,77065.3311491228,9.0,0.05938420628618953
12,05-28,亚星客车,600213,49227.7271035892,9.1,0.0383548752515703
13,05-28,亚星客车,600213,36519.4668280647,9.2,0.02876614422396693
14,05-28,亚星客车,600213,28384.4956129412,9.3,0.022601305605650136
15,05-28,亚星客车,600213,43323.7038302786,9.4,0.034867662185060655
16,05-28,亚星客车,600213,43323.7038302783,9.5,0.03523859476149722
17,05-28,亚星客车,600213,28384.495612941,9.6,0.023330379980025785
18,05-28,亚星客车,600213,13445.2873956036,9.7,0.011166349628597841
19,05-28,亚星客车,600213,202843.280312579,9.88,0.17158802189099717
20,05-28,亚星客车,600213,1256324.99922451,10.0,1.0756510353545432
21,05-28,亚星客车,600213,2369682.78057085,10.1,2.049184132557911
22,05-28,亚星客车,600213,2600994.62767174,10.2,2.271480562157369
23,05-28,亚星客车,600213,4358076.26348798,10.3,3.8432748893037814
24,05-28,亚星客车,600213,5487298.80450584,10.4,4.886088702979106
25,05-28,亚星客车,600213,6924696.92326788,10.5,6.225288273821376
26,05-28,亚星客车,600213,7629585.33467054,10.6,6.9243051374507285
27,05-28,亚星客车,600213,6847084.36335976,10.7,6.272762642146611
28,05-28,亚星客车,600213,5481445.74670878,10.8,5.068602965023121
29,05-28,亚星客车,600213,5357767.08523885,10.9,5.000111922011826
30,05-28,亚星客车,600213,6654242.7681445,11.0,6.2670148570000865
31,05-28,亚星客车,600213,6078690.61036296,11.1,5.777000645905255
32,05-28,亚星客车,600213,3969030.73873387,11.2,3.8060271579737743
33,05-28,亚星客车,600213,2413455.83217819,11.3,2.3350016762240204
34,05-28,亚星客车,600213,957680.072487108,11.4,0.9347483341057
35,05-28,亚星客车,600213,813340.37662338,11.45,0.7973467291261921
36,05-28,亚星客车,600213,928511.569988791,11.6,0.9221778929558783
37,05-28,亚星客车,600213,1028809.90667718,11.7,1.030600614586667
38,05-28,亚星客车,600213,1206677.78917715,11.8,1.219109523890181
39,05-28,亚星客车,600213,1217631.55256953,11.9,1.2406013593633702
40,05-28,亚星客车,600213,1673890.61613701,12.0,1.7197991049412549
41,05-28,亚星客车,600213,2292194.54745798,12.1,2.374686281075578
42,05-28,亚星客车,600213,3075973.0881043,12.2,3.213007652925015
43,05-28,亚星客车,600213,3441555.59612236,12.3,3.6243430611153213
44,05-28,亚星客车,600213,3109845.04498171,12.4,3.30164087729655
45,05-28,亚星客车,600213,2912925.21503846,12.5,3.117516392454737
46,05-28,亚星客车,600213,2493286.9874294,12.6,2.6897518406551453
47,05-28,亚星客车,600213,1882630.91890428,12.7,2.0470964526830477
48,05-28,亚星客车,600213,1374005.33067255,12.8,1.5058017069739833
49,05-28,亚星客车,600213,1195403.67238757,12.9,1.3203032545532292
50,05-28,亚星客车,600213,977807.260827968,13.0,1.0883435504959555
51,05-28,亚星客车,600213,837554.174546217,13.1,0.9394065869895668
52,05-28,亚星客车,600213,713486.885448074,13.2,0.8063606454727469
53,05-28,亚星客车,600213,594816.288036371,13.3,0.677335582831766
54,05-28,亚星客车,600213,467713.277482163,13.4,0.5366039868566042
55,05-28,亚星客车,600213,332177.853785447,13.5,0.3839492654886858
56,05-28,亚星客车,600213,196642.43008873,13.6,0.22897366665806212
57,05-28,亚星客车,600213,198653.622251785,13.7,0.23301638125487276
58,05-28,亚星客车,600213,200664.814414839,13.8,0.23709353504430866
59,05-28,亚星客车,600213,212190.98830909,13.9,0.25252892715480857
60,05-28,亚星客车,600213,223717.162203341,14.0,0.26816169081949526
61,05-28,亚星客车,600213,235243.336097592,14.1,0.2839918260383686
62,05-28,亚星客车,600213,156075.108039117,14.2,0.18975419525659937
63,05-28,亚星客车,600213,76906.8799806405,14.3,0.09416090592260899
64,05-28,亚星客车,600213,41361.9097209152,14.4,0.05099557256436775
65,05-28,亚星客车,600213,34899.1113270222,14.5,0.04332631653417963
66,05-28,亚星客车,600213,28436.3129331292,14.6,0.03554639302880842
67,05-28,亚星客车,600213,21973.5145392362,14.7,0.027655802048254123
68,05-28,亚星客车,600213,15510.7161453431,14.8,0.019654543592516612
69,05-28,亚星客车,600213,9047.91775145014,14.9,0.011542617661596184
70,05-28,亚星客车,600213,2585.11935755715,15.0,0.003320024255492628
