,date,name,code,jeton,price,percentage
0,05-27,广和通,300638,15566.8824317316,25.6,0.014474187281478382
1,05-27,广和通,300638,428980.088679477,26.4,0.4113330808939829
2,05-27,广和通,300638,355965.237377145,27.2,0.351664937084776
3,05-27,广和通,300638,1406681.25828108,28.0,1.4305607640629423
4,05-27,广和通,300638,566207.019336844,28.8,0.592270789167237
5,05-27,广和通,300638,772598.681361698,29.6,0.8306120944782271
6,05-27,广和通,300638,137647.839408949,30.4,0.15198319127735657
7,05-27,广和通,300638,181243.395021673,31.2,0.2053853013934273
8,05-27,广和通,300638,96735.7225380591,32.0,0.11243187026733126
9,05-27,广和通,300638,152013.278274093,32.8,0.18109561960916587
10,05-27,广和通,300638,49819.4777536941,33.6,0.0607982424512835
11,05-27,广和通,300638,41900.5774504721,36.0,0.0547866929092025
12,05-27,广和通,300638,110309.683492059,36.8,0.1474395626862617
13,05-27,广和通,300638,22980.2127896411,39.2,0.03271844762443878
14,05-27,广和通,300638,215822.668581694,40.0,0.313552036906266
15,05-27,广和通,300638,506570.093879193,40.8,0.750675577925801
16,05-27,广和通,300638,290682.187188557,41.6,0.43920201795148317
17,05-27,广和通,300638,226808.658310589,42.4,0.34928349419794086
18,05-27,广和通,300638,509414.417955005,43.0,0.7955954030966735
19,05-27,广和通,300638,1887994.71237248,44.0,3.0172133946134934
20,05-27,广和通,300638,3531390.53566875,44.8,5.746141807942081
21,05-27,广和通,300638,4562819.34178398,45.6,7.557022119970433
22,05-27,广和通,300638,4542329.53435197,46.4,7.655070512750452
23,05-27,广和通,300638,4141816.52987984,47.2,7.100442790393256
24,05-27,广和通,300638,3344473.10704873,48.0,5.830711085085555
25,05-27,广和通,300638,384595.311556099,48.8,0.6816734582187295
26,05-27,广和通,300638,378088.960169035,48.9,0.6715145584315964
27,05-27,广和通,300638,182382.244285847,50.4,0.33386098390236335
28,05-27,广和通,300638,157800.596853574,51.2,0.2934480172255828
29,05-27,广和通,300638,468958.124050501,52.0,0.8857068109754735
30,05-27,广和通,300638,400253.90983653,52.8,0.7675772289558895
31,05-27,广和通,300638,263367.014056098,53.6,0.5127182149132605
32,05-27,广和通,300638,267415.377625055,54.4,0.5283696387935803
33,05-27,广和通,300638,680724.264203602,55.2,1.3647807424540135
34,05-27,广和通,300638,1088042.03218228,56.0,2.2130247797475957
35,05-27,广和通,300638,1622616.32820274,56.8,3.3474704700841373
36,05-27,广和通,300638,1868726.74285357,57.6,3.909496791559057
37,05-27,广和通,300638,2548215.64504903,58.4,5.405073472583272
38,05-27,广和通,300638,1757111.02784996,59.2,3.778100341825409
39,05-27,广和通,300638,1312309.84406081,60.0,2.8598299754248755
40,05-27,广和通,300638,2024401.02915526,60.8,4.470465067338766
41,05-27,广和通,300638,2306111.06617441,61.6,5.159569999758099
42,05-27,广和通,300638,1453442.84405181,62.4,3.294087451275174
43,05-27,广和通,300638,1046046.05363439,63.2,2.401156464670726
44,05-27,广和通,300638,1039465.17176619,64.0,2.41625348471337
45,05-27,广和通,300638,765981.474473156,64.8,1.8027929414162998
46,05-27,广和通,300638,491803.81475035,65.6,1.1717860119795178
47,05-27,广和通,300638,355944.96783108,66.4,0.8584272861737072
48,05-27,广和通,300638,389352.802302505,67.2,0.9503096837147831
49,05-27,广和通,300638,362528.38980334,68.0,0.895372005501219
50,05-27,广和通,300638,378713.167238976,68.8,0.9463492019941191
51,05-27,广和通,300638,394897.944674612,69.6,0.9982669428635982
52,05-27,广和通,300638,431574.974863013,70.4,1.103523255783157
53,05-27,广和通,300638,329728.373125429,71.2,0.8526855245728598
54,05-27,广和通,300638,227881.771387846,72.0,0.5959291918298056
55,05-27,广和通,300638,126035.169650262,72.8,0.3332542575539884
56,05-27,广和通,300638,24188.5679126778,73.6,0.06466072174541035
