,date,name,code,jeton,price,percentage
0,06-04,广和通,300638,1981.55384277545,25.2,0.001934407684746913
1,06-04,广和通,300638,114361.303161151,26.0,0.11518449805122863
2,06-04,广和通,300638,165001.870902482,26.8,0.17130311217954353
3,06-04,广和通,300638,442360.183253333,27.6,0.4729624933991807
4,06-04,广和通,300638,682172.333966892,28.4,0.7505057654631805
5,06-04,广和通,300638,297147.326453368,29.2,0.3361214815212962
6,06-04,广和通,300638,271742.984144562,30.0,0.31580658803852707
7,06-04,广和通,300638,194516.927467658,30.8,0.232086408545004
8,06-04,广和通,300638,110373.14611202,31.6,0.13511143145110358
9,06-04,广和通,300638,104612.227595134,32.4,0.13130130748127158
10,06-04,广和通,300638,84881.4433054821,33.2,0.10916726498486086
11,06-04,广和通,300638,6473.17783457761,35.6,0.008927073836843744
12,06-04,广和通,300638,64012.5363641539,36.4,0.0902626354614166
13,06-04,广和通,300638,29879.0185923707,37.2,0.04305770311668805
14,06-04,广和通,300638,93565.8279941126,39.6,0.14353375335619856
15,06-04,广和通,300638,303804.702060715,40.4,0.4754637889758544
16,06-04,广和通,300638,218905.081943409,41.2,0.3493772728814834
17,06-04,广和通,300638,217632.51281816,42.0,0.35409081176464774
18,06-04,广和通,300638,185568.312166363,42.8,0.3076728519617245
19,06-04,广和通,300638,986867.325844086,43.0,1.64387509667301
20,06-04,广和通,300638,2991659.77874369,44.4,5.145608774414234
21,06-04,广和通,300638,5887586.14948453,45.2,10.309018057094654
22,06-04,广和通,300638,5023471.63837121,46.0,8.951655843474596
23,06-04,广和通,300638,5089534.09176402,46.8,9.227105185458237
24,06-04,广和通,300638,4399688.6804727,47.6,8.112794782825407
25,06-04,广和通,300638,1359194.34801093,48.4,2.5484053733698238
26,06-04,广和通,300638,640714.837939501,48.9,1.2137108416802183
27,06-04,广和通,300638,235708.047105807,50.0,0.4565475373972591
28,06-04,广和通,300638,80582.6586920652,50.8,0.15857944551265984
29,06-04,广和通,300638,263585.484743179,51.6,0.5268812974548749
30,06-04,广和通,300638,358159.322463393,52.4,0.7270246522792756
31,06-04,广和通,300638,319444.565093408,53.2,0.6583377009122242
32,06-04,广和通,300638,219241.197376279,54.0,0.4586247791968435
33,06-04,广和通,300638,300642.789060792,54.8,0.6382237196708296
34,06-04,广和通,300638,691993.982116588,55.6,1.4904544217593236
35,06-04,广和通,300638,1111161.63804376,56.4,2.4277162979429776
36,06-04,广和通,300638,1664104.47600141,57.2,3.6873826516862107
37,06-04,广和通,300638,1502428.8189276,58.0,3.3756972472911233
38,06-04,广和通,300638,1957119.89015776,58.8,4.457961847309161
39,06-04,广和通,300638,1141436.36200269,59.6,2.635357596600994
40,06-04,广和通,300638,1359453.6962978,60.4,3.1808482391858317
41,06-04,广和通,300638,1984514.80222283,61.2,4.704867046237417
42,06-04,广和通,300638,1613467.88942116,62.0,3.875195407117811
43,06-04,广和通,300638,960752.57666832,62.8,2.337291029133788
44,06-04,广和通,300638,840891.612739265,63.6,2.071756580456312
45,06-04,广和通,300638,807418.396368657,64.4,2.0143090230835288
46,06-04,广和通,300638,525497.279789162,65.2,1.3272711623259206
47,06-04,广和通,300638,301821.70332782,66.0,0.7716777740289427
48,06-04,广和通,300638,308692.868750933,66.8,0.7988121277563595
49,06-04,广和通,300638,298118.500917867,67.6,0.7806874811754767
50,06-04,广和通,300638,311731.625916523,68.4,0.8259971655254338
51,06-04,广和通,300638,325344.75091518,69.2,0.8721506107934589
52,06-04,广和通,300638,338957.875913836,70.0,0.9191478169795464
53,06-04,广和通,300638,320168.679466769,70.8,0.8781196447183047
54,06-04,广和通,300638,234504.818739875,71.6,0.6504387164862605
55,06-04,广和通,300638,148840.958012979,72.4,0.4174482198943323
56,06-04,广和通,300638,63177.0972860851,73.2,0.1791481549425311
