,date,name,code,jeton,price,percentage
0,06-06,亚星客车,600213,130113.043478258,9.28,0.10712094754272024
1,06-06,亚星客车,600213,390339.13043478,9.36,0.324133211961167
2,06-06,亚星客车,600213,650565.217391301,9.44,0.5448393021569483
3,06-06,亚星客车,600213,910791.304347823,9.52,0.7692392181300658
4,06-06,亚星客车,600213,1171017.39130434,9.6,0.9973329598805142
5,06-06,亚星客车,600213,1197040.0,9.68,1.0279917138324035
6,06-06,亚星客车,600213,988859.130434785,9.76,0.8562288151863159
7,06-06,亚星客车,600213,780678.260869567,9.84,0.6815108559183576
8,06-06,亚星客车,600213,761420.297414496,9.88,0.6674012075931196
9,06-06,亚星客车,600213,949378.408291949,10.0,0.8422576109702831
10,06-06,亚星客车,600213,1944741.48619311,10.08,1.7391138140915048
11,06-06,亚星客车,600213,4069831.70315615,10.16,3.668392123278684
12,06-06,亚星客车,600213,4994511.81139856,10.24,4.537311489999995
13,06-06,亚星客车,600213,5278980.24563051,10.32,4.8332062444740505
14,06-06,亚星客车,600213,5816604.74859662,10.4,5.366714431033323
15,06-06,亚星客车,600213,6221393.06807945,10.48,5.784349387199748
16,06-06,亚星客车,600213,6534913.2806329,10.56,6.122225765771281
17,06-06,亚星客车,600213,5640179.82431651,10.64,5.324026058227621
18,06-06,亚星客车,600213,4176912.76909162,10.72,3.9724257158540013
19,06-06,亚星客车,600213,3996494.86194524,10.8,3.829204919871358
20,06-06,亚星客车,600213,4578571.58524308,10.88,4.41941207396495
21,06-06,亚星客车,600213,5459872.79201624,10.96,5.308828211942909
22,06-06,亚星客车,600213,6155838.18165718,11.04,6.029230149632634
23,06-06,亚星客车,600213,4502163.76556293,11.12,4.4415204839900575
24,06-06,亚星客车,600213,2959461.94758275,11.2,2.9406028695329494
25,06-06,亚星客车,600213,1863768.78232334,11.28,1.8651197742767849
26,06-06,亚星客车,600213,630923.249252802,11.36,0.6358584637287521
27,06-06,亚星客车,600213,367313.762465883,11.44,0.3727939185209812
28,06-06,亚星客车,600213,391375.006534193,11.45,0.3975613606860765
29,06-06,亚星客车,600213,442158.583939949,11.6,0.455031690228941
30,06-06,亚星客车,600213,482288.589170842,11.68,0.4997530154833555
31,06-06,亚星客车,600213,544016.815684465,11.76,0.5675775899439046
32,06-06,亚星客车,600213,539879.969330248,11.84,0.5670932927285851
33,06-06,亚星客车,600213,630087.892432773,11.92,0.6663202064309939
34,06-06,亚星客车,600213,795708.332375228,12.0,0.8471118279522696
35,06-06,亚星客车,600213,1018592.9925346,12.08,1.0916243439747197
36,06-06,亚星客车,600213,1295191.7077257,12.16,1.397247122735405
37,06-06,亚星客车,600213,1582610.32269307,12.24,1.7185453843100698
38,06-06,亚星客车,600213,1622000.10823095,12.32,1.7728303599905144
39,06-06,亚星客车,600213,1492624.05710766,12.4,1.642017252742058
40,06-06,亚星客车,600213,1399001.07742551,12.48,1.5489529570793945
41,06-06,亚星客车,600213,1236061.63753916,12.56,1.3773216083466615
42,06-06,亚星客车,600213,1000617.31740976,12.64,1.1220718898647084
43,06-06,亚星客车,600213,787606.116844821,12.72,0.888795373898526
44,06-06,亚星客车,600213,621951.939469609,12.8,0.7062726517992322
45,06-06,亚星客车,600213,546095.231238688,12.88,0.624007545064041
46,06-06,亚星客车,600213,489166.402283187,12.96,0.562428365544352
47,06-06,亚星客车,600213,433590.234232002,13.04,0.5016059474405412
48,06-06,亚星客车,600213,381624.536676306,13.12,0.44419709999357315
49,06-06,亚星客车,600213,335426.255486694,13.2,0.39280461263786154
50,06-06,亚星客车,600213,290051.890920808,13.28,0.3417270597664997
51,06-06,亚星客车,600213,244677.526354923,13.36,0.29000543235432763
52,06-06,亚星客车,600213,193180.229969272,13.44,0.23033903404583345
53,06-06,亚星客车,600213,141682.933583621,13.52,0.16994164814467647
54,06-06,亚星客车,600213,90185.6371979701,13.6,0.10881327465085688
55,06-06,亚星客车,600213,90878.4456154863,13.68,0.11029417624793883
56,06-06,亚星客车,600213,91571.2540330025,13.76,0.11178491203813071
57,06-06,亚星客车,600213,94028.9620124046,13.84,0.11545249583241543
58,06-06,亚星客车,600213,98251.5695536927,13.92,0.12133450590497195
59,06-06,亚星客车,600213,102474.177094981,14.0,0.12727645453621056
60,06-06,亚星客车,600213,106696.784636269,14.08,0.13327834172613054
61,06-06,亚星客车,600213,92793.2264555778,14.16,0.11656955074314901
62,06-06,亚星客车,600213,60763.5025529081,14.24,0.07676413893079932
63,06-06,亚星客车,600213,28733.7786502384,14.32,0.03650407546850807
64,06-06,亚星客车,600213,18949.8035881793,14.4,0.02420877415070104
65,06-06,亚星客车,600213,16581.0781396569,14.48,0.021300358922873783
66,06-06,亚星客车,600213,14212.3526911345,14.56,0.018358320397614987
67,06-06,亚星客车,600213,11843.6272426121,14.64,0.015382658574924669
68,06-06,亚星客车,600213,9474.90179408964,14.72,0.01237337345480274
69,06-06,亚星客车,600213,7106.17634556722,14.8,0.009330465037249337
70,06-06,亚星客车,600213,4737.45089704479,14.88,0.00625393332226439
71,06-06,亚星客车,600213,2368.72544852237,14.96,0.0031437783098479262
