,date,name,code,jeton,price,percentage
0,06-04,牧原股份,002714,2956790.52824791,26.8,0.2587114132516473
1,06-04,牧原股份,002714,10949071.63991,27.6,0.9866125044252008
2,06-04,牧原股份,002714,15101606.7747947,28.4,1.400237594533664
3,06-04,牧原股份,002714,14097548.5299896,29.2,1.3439610604080003
4,06-04,牧原股份,002714,10648674.3311003,30.0,1.0429825345350485
5,06-04,牧原股份,002714,11487580.794207,30.8,1.1551530560028211
6,06-04,牧原股份,002714,8657879.96091623,31.6,0.893220905013669
7,06-04,牧原股份,002714,8613822.92107046,32.4,0.9111737207416251
8,06-04,牧原股份,002714,2405777.25521149,33.2,0.26076766269723733
9,06-04,牧原股份,002714,3966007.40619547,34.0,0.4402432176000192
10,06-04,牧原股份,002714,912443.737899203,34.8,0.10366820406279031
11,06-04,牧原股份,002714,502353.096430973,35.6,0.05838742433919989
12,06-04,牧原股份,002714,975156.010718946,36.4,0.1158872672112472
13,06-04,牧原股份,002714,811042.602453693,37.2,0.09850240706950095
14,06-04,牧原股份,002714,5729452.07861533,38.0,0.7108155564928014
15,06-04,牧原股份,002714,2518074.20377068,38.8,0.3189778199651833
16,06-04,牧原股份,002714,1118704.52328022,39.6,0.14463413947181977
17,06-04,牧原股份,002714,1585009.26757557,40.4,0.20906118465377851
18,06-04,牧原股份,002714,1372796.57708761,41.2,0.18465609184370627
19,06-04,牧原股份,002714,392227.593453604,42.0,0.05378332772146799
20,06-04,牧原股份,002714,1278742.2973449,42.8,0.1786845635667823
21,06-04,牧原股份,002714,2415191.36172586,43.6,0.34379398338520806
22,06-04,牧原股份,002714,4634268.17042836,44.4,0.6717758197401258
23,06-04,牧原股份,002714,9801306.05091517,45.2,1.4463807106925841
24,06-04,牧原股份,002714,12144994.5408394,46.0,1.8239603432817382
25,06-04,牧原股份,002714,10134934.1358093,46.8,1.548556372678842
26,06-04,牧原股份,002714,5405500.9265981,47.6,0.8400461289424535
27,06-04,牧原股份,002714,5506494.53291972,48.4,0.8701233235721813
28,06-04,牧原股份,002714,7328201.86598144,49.2,1.1771254863947662
29,06-04,牧原股份,002714,3221259.64866336,50.0,0.5258428495877132
30,06-04,牧原股份,002714,1361774.82885567,50.8,0.22585476141552546
31,06-04,牧原股份,002714,5706901.07386263,51.6,0.9614136458127531
32,06-04,牧原股份,002714,9888906.78847072,52.4,1.6917641058881816
33,06-04,牧原股份,002714,15339928.5702573,52.7,2.6393330043991146
34,06-04,牧原股份,002714,17079163.4415199,54.0,3.0110681870990694
35,06-04,牧原股份,002714,17629439.8364626,54.8,3.1541279551804142
36,06-04,牧原股份,002714,20702932.4130152,55.6,3.7580875373060074
37,06-04,牧原股份,002714,20025060.7135745,56.4,3.6873399734439682
38,06-04,牧原股份,002714,17109363.4152738,57.2,3.195141646110547
39,06-04,牧原股份,002714,16991922.2435663,58.0,3.2175902823714546
40,06-04,牧原股份,002714,15280045.783341,58.8,2.933338737898727
41,06-04,牧原股份,002714,21979032.5139593,59.6,4.276761848426453
42,06-04,牧原股份,002714,28169477.8239473,60.4,5.554896496393405
43,06-04,牧原股份,002714,22914496.8350442,61.2,4.578486979387806
44,06-04,牧原股份,002714,15434321.4391945,62.0,3.124204590990985
45,06-04,牧原股份,002714,9491388.18504583,62.8,1.9460303786654747
46,06-04,牧原股份,002714,9324602.1505897,63.6,1.936188617491694
47,06-04,牧原股份,002714,8693229.37492882,64.4,1.8277939783542005
48,06-04,牧原股份,002714,7583286.83705696,65.2,1.6142296316681386
49,06-04,牧原股份,002714,16151385.3028793,66.0,3.480278104341167
50,06-04,牧原股份,002714,22187013.5713815,66.8,4.838776329811528
51,06-04,牧原股份,002714,27089833.9497811,67.6,5.978789662489388
52,06-04,牧原股份,002714,21309805.3896509,68.29,4.75112910940879
53,06-04,牧原股份,002714,12029826.7914437,69.2,2.7178513813113327
54,06-04,牧原股份,002714,7661763.94643616,70.0,1.7510036185340763
55,06-04,牧原股份,002714,4438919.51501307,70.8,1.026055291249894
56,06-04,牧原股份,002714,4122478.79359955,71.6,0.9636774321604406
57,06-04,牧原股份,002714,2399174.31331604,72.4,0.567101250879266
58,06-04,牧原股份,002714,1454038.05010358,73.2,0.34749382265949963
59,06-04,牧原股份,002714,523453.698037292,74.0,0.12646496496788423
